Date,Open,High,Low,Close,Volume
2021-08-25,37999,37999,37681,37714,771
2021-08-26,37766,38045,37725,37822,11
2021-08-27,38332,38399,37743,38225,8
2021-08-30,37908,37908,37908,37908,1
2021-08-31,38300,38300,38299,38300,2
2021-09-01,37888,38006,37860,37907,2852
2021-09-02,37892,37986,37777,37869,2464
2021-09-03,37939,38200,37879,38159,4354
2021-09-06,38138,38180,38050,38110,1698
2021-09-07,38043,38147,37765,37847,3284
2021-09-08,37837,37930,37700,37876,2439
2021-09-09,37900,37943,37711,37862,2909
2021-09-10,37897,37897,37745,37771,1435
2021-09-13,37799,37875,37713,37830,2522
2021-09-14,37850,38048,37700,38010,4119
2021-09-15,38001,38047,37802,37828,3225
2021-09-16,37825,37829,37075,37218,5702
2021-09-17,37221,37301,37100,37137,2414
2021-09-20,37100,37375,37030,37297,2632
2021-09-21,37327,37635,37157,37540,3472
2021-09-22,37568,37750,37480,37554,3262
2021-09-23,37447,37447,36721,37064,4605
2021-09-24,37060,37135,36755,37075,1733
2021-09-27,37080,37175,36892,37068,44
2021-09-28,37150,37150,36800,36877,15
2021-09-29,37698,37698,36923,37311,2
2021-09-30,37055,37480,36912,37311,5551
2021-10-01,37375,37530,37300,37402,2804
2021-10-04,37404,37680,37330,37643,4031
2021-10-05,37620,37652,37452,37582,3272
2021-10-06,37550,37725,37450,37671,3458
2021-10-07,37667,37752,37535,37654,2872
2021-10-08,37616,37965,37616,37757,4156
2021-10-11,37790,37889,37686,37779,2486
2021-10-12,37863,37975,37780,37885,3792
2021-10-13,37930,38490,37850,38422,8310
2021-10-14,38395,38600,38355,38435,3340
2021-10-15,38337,38337,37929,37986,3249
2021-10-18,38000,38100,37922,38017,2613
2021-10-19,38071,38220,38008,38035,3038
2021-10-20,38006,38147,38006,38099,2072
2021-10-21,38110,38166,38030,38080,1929
2021-10-22,38130,38430,38014,38219,4141
2021-10-25,38207,38914,38202,38509,769
2021-10-26,38700,39000,38218,38524,59
2021-10-27,38500,39000,38500,38752,18
2021-10-28,38868,38868,38640,38762,5
2021-10-29,38582,39000,38150,38692,14
2021-11-01,38430,38534,38333,38500,3632
2021-11-02,38529,38529,38350,38368,2542
2021-11-03,38319,38319,37851,37887,4563
2021-11-04,37914,38295,37914,38256,1263
2021-11-05,38300,38550,38030,38519,3708
2021-11-08,38579,38624,38444,38543,3439
2021-11-09,38541,38680,38505,38667,2883
2021-11-10,38680,39468,38615,39167,6917
2021-11-11,39199,39565,39127,39410,3678
2021-11-12,39404,39495,39232,39465,3544
2021-11-15,39420,39680,39352,39535,4315
2021-11-16,39511,39775,39402,39421,3755
2021-11-17,39449,39600,39400,39565,2367
2021-11-18,39512,39703,39321,39438,3130
2021-11-19,39495,39549,39150,39229,2061
2021-11-22,39370,39370,38570,38628,3770
2021-11-23,38747,38747,38003,38117,3741
2021-11-24,38207,38319,38000,38117,773
2021-11-25,38954,38954,38300,38643,24
2021-11-26,39000,39100,38500,39014,15
2021-11-29,38900,38900,38900,38900,1
2021-11-30,39099,39099,39099,39099,1
2021-12-01,38444,38560,38299,38357,4190
2021-12-02,38351,38363,38011,38031,4328
2021-12-03,38147,38360,38100,38329,3819
2021-12-06,38271,38444,38261,38384,2458
2021-12-07,38449,38520,38300,38471,2918
2021-12-08,38501,38609,38410,38468,2471
2021-12-09,38474,38540,38351,38396,1940
2021-12-10,38382,38578,38310,38527,2439
2021-12-13,38521,38599,38425,38586,1626
2021-12-14,38570,38638,38300,38451,2295
2021-12-15,38447,38528,38353,38447,1646
2021-12-16,38551,38830,38509,38803,3166
2021-12-17,38850,38975,38812,38866,2224
2021-12-20,38949,38949,38611,38616,1698
2021-12-21,38592,38645,38341,38502,2449
2021-12-22,38519,38585,38431,38546,1333
2021-12-23,38639,38645,38021,38518,1953
2021-12-24,38548,38555,38311,38424,2665
2021-12-27,38425,38526,38352,38436,775
2021-12-28,38560,39199,38460,38938,43
2021-12-29,38922,39108,38355,38867,31
2021-12-30,38348,38998,38225,38371,44
2021-12-31,38823,38823,38823,38823,1
2022-01-03,38525,38750,38200,38380,3084
2022-01-04,38430,38550,38380,38516,1647
2022-01-05,38478,38660,38467,38566,1604
2022-01-06,38480,38480,38201,38218,3883
2022-01-07,38279,38282,38135,38212,2242
2022-01-10,38201,38222,38061,38175,897
2022-01-11,38244,38350,38215,38329,1343
2022-01-12,38378,38430,38290,38402,1905
2022-01-13,38361,38482,38325,38359,1125
2022-01-14,38400,38538,38400,38440,1426
2022-01-17,38470,38516,38423,38489,846
2022-01-18,38488,38547,38405,38498,1196
2022-01-19,38500,38800,38481,38761,2780
2022-01-20,38726,38954,38632,38768,2241
2022-01-21,38705,38799,38506,38573,2264
2022-01-24,38605,38785,38556,38719,1017
2022-01-25,38711,39699,38711,39153,25
2022-01-27,39150,39315,38549,38827,43
2022-01-28,39398,39398,38840,39119,2
2022-01-31,38809,38999,38277,38277,1195
2022-02-01,38320,38598,38255,38476,2253
2022-02-02,38460,38600,38400,38576,1278
2022-02-03,38596,38596,38300,38470,1324
2022-02-04,38527,38625,38355,38486,1481
2022-02-07,38527,38670,38511,38663,1651
2022-02-08,38697,38788,38625,38778,1291
2022-02-09,38800,38940,38720,38921,1316
2022-02-10,38864,39141,38862,39118,2217
2022-02-11,39063,39290,38910,39201,1714
2022-02-14,39299,39840,39299,39727,2372
2022-02-15,39971,40087,39252,39383,2814
2022-02-16,39420,39578,39302,39556,1721
2022-02-17,39500,39980,39499,39945,2000
2022-02-18,39850,39980,39700,39803,2026
2022-02-21,39879,39880,39666,39747,1792
2022-02-22,39857,40280,39791,40070,556
2022-02-23,40120,40213,39865,40132,89
2022-02-24,40821,41300,40821,41203,21
2022-02-25,41181,41181,40299,40397,67
2022-02-28,40852,41000,40640,40640,4886
2022-03-01,40940,41388,40860,41299,4367
2022-03-02,41285,41487,40960,41046,5250
2022-03-03,41149,41426,41055,41296,3977
2022-03-04,41400,41910,41375,41782,4966
2022-03-07,42000,42995,42000,42634,7701
2022-03-08,42720,44100,42515,43211,10092
2022-03-09,43548,43870,42068,42198,10536
2022-03-10,42005,43000,41870,42599,7516
2022-03-11,42649,42699,41952,42336,6412
2022-03-14,42300,42300,41800,41913,4387
2022-03-15,41837,41885,41136,41283,6065
2022-03-16,41220,41338,40900,40917,3765
2022-03-17,41388,41450,41060,41225,2558
2022-03-18,41170,41259,41000,41098,1042
2022-03-21,41098,41277,41008,41172,2060
2022-03-22,41199,41401,40931,41056,2200
2022-03-23,41001,41285,40901,41244,1765
2022-03-24,41244,41500,41185,41456,2373
2022-03-25,41256,41497,41001,41319,518
2022-03-28,41377,41840,41135,41412,46
2022-03-29,41382,41524,40861,41129,29
2022-03-30,40900,41648,40900,41424,14
2022-03-31,41500,41799,41150,41409,3029
2022-04-01,41312,41390,41142,41165,2278
2022-04-04,41149,41228,41000,41118,2222
2022-04-05,41187,41272,40990,41039,2891
2022-04-06,41000,41283,41000,41166,2355
2022-04-07,41130,41358,41130,41334,1700
2022-04-08,41238,41500,41211,41420,2846
2022-04-11,41499,41844,41436,41569,3220
2022-04-12,41635,42039,41635,41976,3324
2022-04-13,41950,42190,41905,42164,2702
2022-04-14,42130,42175,41956,42112,1667
2022-04-18,42195,42610,42146,42391,2528
2022-04-19,42390,42450,41925,41995,2759
2022-04-20,41920,41983,41622,41903,1678
2022-04-21,41900,41938,41573,41735,1934
2022-04-22,41701,41852,41320,41477,2620
2022-04-25,41326,41900,40568,40989,767
2022-04-26,41425,41864,41151,41864,49
2022-04-27,41882,41999,41022,41684,6
2022-04-28,41597,41799,40690,41291,9
2022-04-29,41800,42019,41177,41643,7
2022-05-02,41292,41292,40610,40752,4743
2022-05-03,40749,40955,40652,40846,1843
2022-05-04,40780,40847,40620,40666,3137
2022-05-05,41000,41249,40864,40894,3657
2022-05-06,41240,41240,40805,41169,3138
2022-05-09,41025,41194,40925,40956,1846
2022-05-10,40999,41050,40645,40714,2653
2022-05-11,40745,40799,40200,40770,2073
2022-05-12,40799,40850,40291,40328,2821
2022-05-13,40255,40449,40001,40122,2508
2022-05-16,40249,40321,39951,40284,1896
2022-05-17,40300,40449,40230,40290,1805
2022-05-18,40279,40424,40050,40234,1980
2022-05-19,40280,40565,40155,40468,2124
2022-05-20,40458,40655,40420,40632,2154
2022-05-23,40700,40860,40638,40714,1502
2022-05-24,40799,40869,40612,40785,2662
2022-05-25,40849,40870,40415,40506,597
2022-05-26,40955,41100,40200,40463,66
2022-05-27,41141,41499,41141,41237,8
2022-05-30,40800,41238,40800,40887,25
2022-05-31,41138,41153,40538,40730,1856
2022-06-01,40613,40750,40451,40705,2155
2022-06-02,40645,40995,40645,40939,2003
2022-06-03,41000,41041,40800,40800,1796
